edges,distance,location_id,PV_NAAM,node_from,node_to,value
"(45632171, 1554784614, 0)",0.0003484655048527211,GEO1A_A_RWS_360730,Utrecht,45632171.0,1554784614.0,1821.142857142857
"(504534924, 3861506717, 0)",2.105091865510344e-05,GEO1A_A_RWS_360741,Utrecht,504534924.0,3861506717.0,1854.2857142857142
"(45457146, 45449017, 0)",9.613843162545741e-05,GEO1A_A_RWS_360743,Utrecht,45457146.0,45449017.0,1730.857142857143
"(1830256654, 46007213, 0)",0.0011533462522490497,GEO1A_R_RWSTI0532,Utrecht,1830256654.0,46007213.0,6768.357142857143
"(45087317, 45076819, 0)",5.406422044098608e-05,GEO1A_R_RWSTI4152,Utrecht,45087317.0,45076819.0,1527.2142857142858
"(45057062, 45059676, 0)",0.00013589315594134306,GEO1A_R_RWSTI4155,Utrecht,45057062.0,45059676.0,3484.4285714285716
"(45048504, 45047144, 0)",0.0004415955604881091,GEO1A_R_RWSTI4156,Utrecht,45048504.0,45047144.0,2225.5
"(45065642, 45071649, 0)",0.0001912204651470908,GEO1A_R_RWSTI4171,Utrecht,45065642.0,45071649.0,1383.5714285714287
"(45049287, 45052964, 0)",0.4976221925149656,GEO1A_R_RWSTI4172,Utrecht,45049287.0,45052964.0,3000.5
"(45879825, 45882298, 0)",0.00012004660294649405,GEO1A_R_RWSTI4419,Utrecht,45879825.0,45882298.0,1201.7857142857142
"(45383904, 45395110, 0)",0.0002029834015821656,GEO1A_R_RWSTI4443,Utrecht,45383904.0,45395110.0,900.0
"(45882626, 45888767, 0)",0.00011244788826775189,GEO1A_R_RWSTI529,Utrecht,45882626.0,45888767.0,507.07142857142856
"(45999406, 45986735, 0)",0.0001244147910729091,GEO1A_R_RWSTI558,Utrecht,45999406.0,45986735.0,6358.5
"(45986735, 45950853, 0)",0.00012019462068586578,GEO1A_R_RWSTI560,Utrecht,45986735.0,45950853.0,4163.071428571428
"(45509424, 338533745, 0)",0.1321858241258766,GEO1A_Z_RWSTI4191,Utrecht,45509424.0,338533745.0,2238.1428571428573
"(45514207, 3861506719, 0)",0.0003704674262931566,GEO1A_Z_RWSTI4192,Utrecht,45514207.0,3861506719.0,2639.1428571428573
"(44322734, 44343761, 0)",0.00932071371221454,PUT01_484013760_0,Utrecht,44322734.0,44343761.0,1591.5
"(44322734, 44343761, 0)",0.00932071371221454,PUT01_484013760_1,Utrecht,44322734.0,44343761.0,995.7142857142857
"(44367549, 44434084, 0)",0.33252663875537736,PUT01_484032100_0,Utrecht,44367549.0,44434084.0,1443.2142857142858
"(44367549, 44434084, 0)",0.2208409338321988,PUT01_484032100_1,Utrecht,44367549.0,44434084.0,761.1428571428571
"(2028519886, 44483037, 0)",1.4012004637265283,PUT01_484050010_0,Utrecht,2028519886.0,44483037.0,1670.642857142857
"(2028519886, 44483037, 0)",1.3749317273499846,PUT01_484050010_1,Utrecht,2028519886.0,44483037.0,880.2857142857143
"(45255913, 45264536, 0)",0.00037254327929483273,PUT01_N198.07_0,Utrecht,45255913.0,45264536.0,1062.5
"(45255913, 45264536, 0)",0.0003915435079259333,PUT01_N198.07_1,Utrecht,45255913.0,45264536.0,888.3571428571429
"(45806412, 45803073, 0)",7.612514271587565e-05,PUT01_N199.01_0,Utrecht,45806412.0,45803073.0,2046.9285714285713
"(45803073, 45806412, 0)",7.350991001979908e-05,PUT01_N199.01_1,Utrecht,45803073.0,45806412.0,1098.0
"(45732136, 6279454112, 0)",2.435534307522544,PUT01_N199.03_0,Utrecht,45732136.0,6279454112.0,1526.142857142857
"(6279454112, 45732136, 0)",2.3545646042192114,PUT01_N199.03_1,Utrecht,6279454112.0,45732136.0,1119.7857142857142
"(3767944101, 45674372, 0)",0.00015803991919991148,PUT01_N199.09_0,Utrecht,3767944101.0,45674372.0,3036.785714285714
"(45674910, 3803727278, 0)",0.00014010751639228345,PUT01_N199.09_2,Utrecht,45674910.0,3803727278.0,3465.3571428571427
"(45642738, 45593421, 0)",0.00028870527527591274,PUT01_N199.13_0,Utrecht,45642738.0,45593421.0,4425.714285714285
"(45593350, 45642129, 0)",0.00013129573683510893,PUT01_N199.13_2,Utrecht,45593350.0,45642129.0,2704.9285714285716
"(45570976, 45548290, 0)",0.00022397041978455693,PUT01_N199.17_0,Utrecht,45570976.0,45548290.0,3521.4285714285716
"(45548052, 45570397, 0)",0.00023675958995242574,PUT01_N199.17_2,Utrecht,45548052.0,45570397.0,1947.7857142857142
"(45732136, 6279454112, 0)",0.00024992993558466364,PUT01_N199.21_0,Utrecht,45732136.0,6279454112.0,
"(45732136, 6279454112, 0)",0.0002604852518118285,PUT01_N199.21_1,Utrecht,45732136.0,6279454112.0,
"(45783107, 45790093, 0)",0.0002351341568841979,PUT01_N201.07_0,Utrecht,45783107.0,45790093.0,2085.8571428571427
"(45790093, 45783107, 0)",0.00023518974906465602,PUT01_N201.07_1,Utrecht,45790093.0,45783107.0,2568.214285714286
"(3360175387, 3360175386, 0)",8.11178124336765e-06,PUT01_N201.17_0,Utrecht,3360175387.0,3360175386.0,2128.8571428571427
"(3360175387, 3360175386, 0)",1.0991744293165342e-05,PUT01_N201.17_1,Utrecht,3360175387.0,3360175386.0,2176.0714285714284
"(1806595541, 1806595547, 0)",0.0006411814947723683,PUT01_N201.21_0,Utrecht,1806595541.0,1806595547.0,2508.6428571428573
"(1806595541, 45751417, 0)",0.00384641876070543,PUT01_N201.21_1,Utrecht,1806595541.0,45751417.0,248.28571428571428
"(1806595541, 1806595547, 0)",0.0006065433511406657,PUT01_N201.21_2,Utrecht,1806595541.0,1806595547.0,1848.0714285714287
"(45752667, 1806595541, 0)",0.00240335252387965,PUT01_N201.21_3,Utrecht,45752667.0,1806595541.0,304.07142857142856
"(1815122877, 926548392, 0)",0.00035156263112127084,PUT01_N201.27_0,Utrecht,1815122877.0,926548392.0,2271.714285714286
"(45791410, 1815122885, 0)",0.00036317060490562446,PUT01_N201.27_1,Utrecht,45791410.0,1815122885.0,3333.9285714285716
"(45786959, 1208059494, 0)",0.0003521335939562161,PUT01_N201.31_0,Utrecht,45786959.0,1208059494.0,2349.714285714286
"(1208059494, 45786959, 0)",0.0003441190652847768,PUT01_N201.31_1,Utrecht,1208059494.0,45786959.0,3347.3571428571427
"(740500785, 740500768, 0)",0.003132993537827784,PUT01_N201.41_0,Utrecht,740500785.0,740500768.0,1362.7142857142858
"(740500785, 740500768, 0)",0.002968727671177672,PUT01_N201.41_1,Utrecht,740500785.0,740500768.0,2696.714285714286
"(1806595541, 45751417, 0)",0.00039351868092357857,PUT01_N201.43_1,Utrecht,1806595541.0,45751417.0,
"(45752667, 1806595541, 0)",0.00032011731665388055,PUT01_N201.43_3,Utrecht,45752667.0,1806595541.0,
"(3643231392, 44822863, 0)",0.0004929189853117333,PUT01_N204.01_0,Utrecht,3643231392.0,44822863.0,894.2142857142857
"(44822863, 3643231392, 0)",0.0004627383999648529,PUT01_N204.01_1,Utrecht,44822863.0,3643231392.0,940.9285714285714
"(4606274041, 9067725512, 0)",9.088319473691155e-05,PUT01_N204.11_0,Utrecht,4606274041.0,9067725512.0,1280.7142857142858
"(4606274041, 9067725512, 0)",9.088319473691155e-05,PUT01_N204.11_1,Utrecht,4606274041.0,9067725512.0,1028.4285714285713
"(45091001, 472135155, 0)",0.000281523681743593,PUT01_N204.21_0,Utrecht,45091001.0,472135155.0,1851.5714285714287
"(45091001, 472135155, 0)",0.000281523681743593,PUT01_N204.21_1,Utrecht,45091001.0,472135155.0,1128.357142857143
"(45120928, 1264293908, 0)",8.961438432953478e-05,PUT01_N204.27_0,Utrecht,45120928.0,1264293908.0,4160.857142857143
"(45132641, 860629182, 0)",8.838266390910098e-05,PUT01_N204.27_2,Utrecht,45132641.0,860629182.0,3411.5714285714284
"(9077623112, 9077642318, 0)",1.367937710940221,PUT01_N210.15_0,Utrecht,9077623112.0,9077642318.0,1978.357142857143
"(9077623112, 9077642318, 0)",1.3564547907118099,PUT01_N210.15_1,Utrecht,9077623112.0,9077642318.0,886.4285714285714
"(44887562, 286218965, 0)",4.040327494682101e-05,PUT01_N210.29_0,Utrecht,44887562.0,286218965.0,6609.928571428572
"(44915022, 1888683583, 0)",4.926907186449043e-05,PUT01_N210.29_3,Utrecht,44915022.0,1888683583.0,2914.4285714285716
"(44775583, 44797454, 0)",0.00017403340190953897,PUT01_N210.31_0,Utrecht,44775583.0,44797454.0,1847.9285714285713
"(44775583, 44797454, 0)",0.00018453639335870301,PUT01_N210.31_1,Utrecht,44775583.0,44797454.0,1082.9285714285713
"(44868730, 1888679393, 0)",0.0001652421257058847,PUT01_N210.39_0,Utrecht,44868730.0,1888679393.0,4240.857142857143
"(1215523409, 270345090, 0)",0.00021350908366394246,PUT01_N210.39_2,Utrecht,1215523409.0,270345090.0,3080.285714285714
"(9077623112, 9077642318, 0)",0.0019824978925760107,PUT01_N210.45_0,Utrecht,9077623112.0,9077642318.0,
"(9077642318, 9077623112, 0)",0.02754800858525226,PUT01_N210.45_1,Utrecht,9077642318.0,9077623112.0,
"(45312779, 45266296, 0)",0.01324084905988785,PUT01_N212.03_0,Utrecht,45312779.0,45266296.0,938.5
"(45266296, 45312779, 0)",0.013210690792329964,PUT01_N212.03_1,Utrecht,45266296.0,45312779.0,949.5
"(197486249, 45315218, 0)",0.0007517943197503594,PUT01_N212.05_0,Utrecht,197486249.0,45315218.0,1267.0714285714287
"(45315218, 197486249, 0)",0.0007515801551371055,PUT01_N212.05_1,Utrecht,45315218.0,197486249.0,1658.7857142857142
"(45443479, 9115445266, 0)",3.7171394204167214e-05,PUT01_N212.09_0,Utrecht,45443479.0,9115445266.0,1154.857142857143
"(9115445266, 45443479, 0)",3.656784111677054e-05,PUT01_N212.09_1,Utrecht,9115445266.0,45443479.0,1100.0714285714287
"(45571011, 9115445249, 0)",0.00015155531443882458,PUT01_N212.13_0,Utrecht,45571011.0,9115445249.0,841.5714285714286
"(45571011, 9115445249, 0)",0.00014901721833367063,PUT01_N212.13_1,Utrecht,45571011.0,9115445249.0,1125.2142857142858
"(3700207355, 45697001, 0)",8.285610159834955e-05,PUT01_N212.19_0,Utrecht,3700207355.0,45697001.0,861.7857142857143
"(3700207355, 45697001, 0)",8.552558909650823e-05,PUT01_N212.19_1,Utrecht,3700207355.0,45697001.0,1491.7857142857142
"(45790908, 45776351, 0)",2.3226350271318424e-05,PUT01_N221.01_0,Utrecht,45790908.0,45776351.0,1348.5714285714287
"(45776310, 404732218, 0)",7.155101043788719e-06,PUT01_N221.01_2,Utrecht,45776310.0,404732218.0,2809.5
"(45772059, 45766103, 0)",0.00045686200229623795,PUT01_N221.05_0,Utrecht,45772059.0,45766103.0,3121.6428571428573
"(45766763, 45772563, 0)",0.0004433600292342588,PUT01_N221.05_2,Utrecht,45766763.0,45772563.0,3144.714285714286
"(45716785, 45723802, 0)",0.00027297362522107107,PUT01_N221.11_0,Utrecht,45716785.0,45723802.0,2108.285714285714
"(45716785, 45723802, 0)",0.00023279645047126477,PUT01_N221.11_1,Utrecht,45716785.0,45723802.0,2130.0714285714284
"(45191529, 1565378414, 0)",0.0018871442765521617,PUT01_N224.01_0,Utrecht,45191529.0,1565378414.0,947.5714285714286
"(45191529, 1565378414, 0)",0.0017095146337849298,PUT01_N224.01_1,Utrecht,45191529.0,1565378414.0,1568.142857142857
"(45187589, 45190434, 0)",0.0005563025860856756,PUT01_N224.05_0,Utrecht,45187589.0,45190434.0,574.0714285714286
"(45187589, 45190434, 0)",0.0005564497308557105,PUT01_N224.05_1,Utrecht,45187589.0,45190434.0,1346.2142857142858
"(45131345, 45139041, 0)",0.004799062213645217,PUT01_N224.15_0,Utrecht,45131345.0,45139041.0,976.5714285714286
"(45131345, 45139041, 0)",0.004668120117600923,PUT01_N224.15_1,Utrecht,45131345.0,45139041.0,1332.7142857142858
"(45160368, 45157896, 0)",0.00022392459115295408,PUT01_N224.23_0,Utrecht,45160368.0,45157896.0,944.7857142857143
"(45157896, 45160368, 0)",0.00023357153778640635,PUT01_N224.23_1,Utrecht,45157896.0,45160368.0,1423.642857142857
"(1958567377, 45137203, 0)",0.5191512576530227,PUT01_N224.25_0,Utrecht,1958567377.0,45137203.0,917.3571428571429
"(45137203, 1958567377, 0)",5.083121422254948e-05,PUT01_N224.25_1,Utrecht,45137203.0,1958567377.0,884.6428571428571
"(44962534, 44955941, 0)",0.00036226623451554487,PUT01_N225.09_0,Utrecht,44962534.0,44955941.0,764.7142857142857
"(44955941, 44962534, 0)",0.0003590236523775216,PUT01_N225.09_1,Utrecht,44955941.0,44962534.0,864.6428571428571
"(741378828, 44948699, 0)",0.0001243446269569651,PUT01_N225.13_0,Utrecht,741378828.0,44948699.0,544.2857142857143
"(741378828, 44948699, 0)",0.00010808255996035312,PUT01_N225.13_1,Utrecht,741378828.0,44948699.0,1060.0
"(44932758, 44915604, 0)",2.400657142683633e-05,PUT01_N225.19_0,Utrecht,44932758.0,44915604.0,537.7857142857143
"(44915604, 44932758, 0)",3.249332299133243e-05,PUT01_N225.19_1,Utrecht,44915604.0,44932758.0,1102.857142857143
"(44866996, 44869057, 0)",0.00042145459309588207,PUT01_N225.23_0,Utrecht,44866996.0,44869057.0,829.0
"(44866996, 44869057, 0)",0.0004245734763571577,PUT01_N225.23_1,Utrecht,44866996.0,44869057.0,1926.2857142857142
"(2783663178, 3325835409, 0)",0.0004036443734274324,PUT01_N225.59_0,Utrecht,2783663178.0,3325835409.0,839.7857142857143
"(3325835409, 2783663178, 0)",0.0004063427939976718,PUT01_N225.59_1,Utrecht,3325835409.0,2783663178.0,704.0
"(937874679, 44637304, 0)",0.0007670452643213656,PUT01_N225.63_0,Utrecht,937874679.0,44637304.0,630.1428571428571
"(937874679, 44637304, 0)",0.0007670452643213656,PUT01_N225.63_1,Utrecht,937874679.0,44637304.0,844.5
"(44587449, 44579877, 0)",0.0004225720992404217,PUT01_N225.67_0,Utrecht,44587449.0,44579877.0,1199.9285714285713
"(44587449, 44579877, 0)",0.0004308297968585248,PUT01_N225.67_1,Utrecht,44587449.0,44579877.0,764.4285714285714
"(44590557, 44574775, 0)",3.771039940743026e-06,PUT01_N225.73_0,Utrecht,44590557.0,44574775.0,994.7142857142857
"(44574775, 44590557, 0)",0.00020967888141198664,PUT01_N225.73_1,Utrecht,44574775.0,44590557.0,867.5714285714286
"(44756327, 44744877, 0)",0.00022446394758452625,PUT01_N225.75_0,Utrecht,44756327.0,44744877.0,1150.0714285714287
"(44744877, 44756327, 0)",0.00021965783370177236,PUT01_N225.75_1,Utrecht,44744877.0,44756327.0,778.5
"(45291405, 5179652366, 0)",0.00017747046157641874,PUT01_N226.11_0,Utrecht,45291405.0,5179652366.0,1073.7857142857142
"(45291405, 5179652366, 0)",0.00017747046157641874,PUT01_N226.11_1,Utrecht,45291405.0,5179652366.0,1796.642857142857
"(9315833626, 45226957, 0)",0.5522724346707315,PUT01_N226.17_0,Utrecht,9315833626.0,45226957.0,898.5714285714286
"(45226957, 9315833626, 0)",0.5415477053979509,PUT01_N226.17_1,Utrecht,45226957.0,9315833626.0,1579.357142857143
"(44871642, 44960096, 0)",0.0007232481051353288,PUT01_N226.47_0,Utrecht,44871642.0,44960096.0,801.2142857142857
"(7928895524, 45384084, 0)",0.2970721483388862,PUT01_N226.55_0,Utrecht,7928895524.0,45384084.0,1466.0
"(7928895524, 45384084, 0)",0.2970721483388862,PUT01_N226.55_1,Utrecht,7928895524.0,45384084.0,2503.5714285714284
"(7928895524, 45384084, 0)",0.00015966862075276174,PUT01_N226.63_1,Utrecht,7928895524.0,45384084.0,
"(44887544, 44915140, 0)",0.00030005281654738107,PUT01_N227.11_0,Utrecht,44887544.0,44915140.0,659.6428571428571
"(44887544, 44915140, 0)",0.0002708293495437148,PUT01_N227.11_1,Utrecht,44887544.0,44915140.0,1015.2857142857143
"(45049769, 45075961, 0)",0.00036688584426699037,PUT01_N227.17_0,Utrecht,45049769.0,45075961.0,1290.0714285714287
"(45075961, 45049769, 0)",0.00027927300903388683,PUT01_N227.17_1,Utrecht,45075961.0,45049769.0,1721.4285714285713
"(45163579, 45133981, 0)",0.0001249303001358726,PUT01_N227.27_0,Utrecht,45163579.0,45133981.0,1764.4285714285713
"(45163579, 45133981, 0)",0.0001296401364867999,PUT01_N227.27_1,Utrecht,45163579.0,45133981.0,1913.5
"(3268563929, 1493573861, 0)",0.00015164672515794535,PUT01_N227.37_0,Utrecht,3268563929.0,1493573861.0,2878.9285714285716
"(45388841, 45375102, 0)",0.0002996106580707224,PUT01_N227.37_1,Utrecht,45388841.0,45375102.0,2104.714285714286
"(2020445614, 44854386, 0)",0.001138833072749189,PUT01_N228.01_0,Utrecht,2020445614.0,44854386.0,457.5
"(2020445614, 44854386, 0)",0.001863956581711794,PUT01_N228.01_1,Utrecht,2020445614.0,44854386.0,858.7142857142857
"(44989945, 44960805, 0)",1.8217402600128472e-05,PUT01_N228.17_0,Utrecht,44989945.0,44960805.0,1071.5
"(44989945, 44960805, 0)",7.974888014407613e-05,PUT01_N228.17_1,Utrecht,44989945.0,44960805.0,927.3571428571429
"(45114711, 45074061, 0)",0.00014802643430031915,PUT01_N228.39_0,Utrecht,45114711.0,45074061.0,2228.0
"(45074061, 45114711, 0)",7.298552934700343e-05,PUT01_N228.39_1,Utrecht,45074061.0,45114711.0,895.9285714285714
"(2020445614, 44854386, 0)",0.0003116308719438411,PUT01_N228.47_0,Utrecht,2020445614.0,44854386.0,
"(44854386, 2020445614, 0)",0.00033867500312291797,PUT01_N228.47_1,Utrecht,44854386.0,2020445614.0,
"(2597558664, 45070847, 0)",0.00040674419544689197,PUT01_N229.03_2,Utrecht,2597558664.0,45070847.0,4375.785714285715
"(2597558657, 1504466659, 0)",5.724290962408289e-05,PUT01_N229.05_1,Utrecht,2597558657.0,1504466659.0,3071.1428571428573
"(44742962, 3556805734, 0)",0.22339188750257855,PUT01_N229.19_0,Utrecht,44742962.0,3556805734.0,1186.142857142857
"(45344765, 1164056723, 0)",8.383862323609105e-05,PUT01_N230.03L_1,Utrecht,45344765.0,1164056723.0,
"(45325419, 45341288, 0)",2.0017929162987035e-05,PUT01_N230.03R_0,Utrecht,45325419.0,45341288.0,
"(45342204, 45395328, 0)",3.175244424600306e-05,PUT01_N230.07_0,Utrecht,45342204.0,45395328.0,5538.285714285715
"(45402670, 45345703, 0)",0.00017431895360692907,PUT01_N230.07_2,Utrecht,45402670.0,45345703.0,6674.928571428572
"(45397012, 275894586, 0)",0.00017533940389307732,PUT01_N230.11_0,Utrecht,45397012.0,275894586.0,4860.785714285715
"(45409652, 45403807, 0)",6.098764942187489e-05,PUT01_N230.11_2,Utrecht,45409652.0,45403807.0,4814.785714285715
"(275894530, 45371005, 0)",0.0003492866429437758,PUT01_N230.15_0,Utrecht,275894530.0,45371005.0,4697.285714285715
"(45372847, 275894233, 0)",0.00032915817318914393,PUT01_N230.15_2,Utrecht,45372847.0,275894233.0,4798.285714285715
"(45325419, 45341288, 0)",0.0030651002324825656,PUT01_N230L.03_0,Utrecht,45325419.0,45341288.0,7276.785714285715
"(45344765, 1164056723, 0)",0.0017997756376341417,PUT01_N230R.03_0,Utrecht,45344765.0,1164056723.0,6837.714285714285
"(569954042, 44793460, 0)",0.005010431454103319,PUT01_N233.35_0,Utrecht,569954042.0,44793460.0,1664.7857142857142
"(44793460, 569954042, 0)",0.005013791155708957,PUT01_N233.35_1,Utrecht,44793460.0,569954042.0,2442.714285714286
"(44764321, 44785322, 0)",5.967512159205297e-05,PUT01_N233.45_0,Utrecht,44764321.0,44785322.0,2008.0
"(44764321, 44785322, 0)",7.094414139265468e-05,PUT01_N233.45_1,Utrecht,44764321.0,44785322.0,2291.285714285714
"(44581628, 44584922, 0)",5.397339602482818e-06,PUT01_N233.53_0,Utrecht,44581628.0,44584922.0,184.28571428571428
"(45436120, 45438402, 0)",0.0004536748716249511,PUT01_N234.01_2,Utrecht,45436120.0,45438402.0,1052.5714285714287
"(5970566181, 9015433081, 0)",0.00042507119177094186,PUT01_N234.05_0,Utrecht,5970566181.0,9015433081.0,1823.7142857142858
"(45425277, 45433345, 0)",1.7248313355312153,PUT01_N234.05_1,Utrecht,45425277.0,45433345.0,1907.142857142857
"(45420898, 45449854, 0)",0.00019072161451703717,PUT01_N234.11_0,Utrecht,45420898.0,45449854.0,1721.2857142857142
"(45449854, 45420898, 0)",0.00019016915496333634,PUT01_N234.11_1,Utrecht,45449854.0,45420898.0,1824.2142857142858
"(3953187645, 256818634, 0)",0.00010041353680064671,PUT01_N234.19_0,Utrecht,3953187645.0,256818634.0,1495.0714285714287
"(3953187645, 256818634, 0)",0.00010041353680064671,PUT01_N234.19_1,Utrecht,3953187645.0,256818634.0,2270.6428571428573
"(942981893, 3364643959, 0)",5.1490133258453836e-05,PUT01_N234.23_0,Utrecht,942981893.0,3364643959.0,1791.7857142857142
"(942981893, 3364643959, 0)",0.00026917091243720424,PUT01_N234.23_1,Utrecht,942981893.0,3364643959.0,2034.0
"(1422985027, 5694554790, 0)",0.00044463315852600574,PUT01_N237.07_0,Utrecht,1422985027.0,5694554790.0,2726.4285714285716
"(1422985056, 45252908, 0)",0.0003793477256310004,PUT01_N237.07_2,Utrecht,1422985056.0,45252908.0,3788.1428571428573
"(4996226491, 45275150, 0)",0.0002136574470866098,PUT01_N237.09_0,Utrecht,4996226491.0,45275150.0,1037.7142857142858
"(45275890, 4996226494, 0)",0.00018676923733416904,PUT01_N237.09_2,Utrecht,45275890.0,4996226494.0,1679.4285714285713
"(45295369, 45301366, 0)",3.100555650075543e-05,PUT01_N237.15_0,Utrecht,45295369.0,45301366.0,1203.7142857142858
"(368334891, 45296206, 0)",5.9973834697117173e-05,PUT01_N237.15_2,Utrecht,368334891.0,45296206.0,1707.142857142857
"(45302268, 45315266, 0)",0.00012982644926316043,PUT01_N237.17_0,Utrecht,45302268.0,45315266.0,1259.7857142857142
"(45345829, 45355872, 0)",0.00037550893284712337,PUT01_N237.25_0,Utrecht,45345829.0,45355872.0,1049.857142857143
"(902648158, 45346479, 0)",0.0003864923807620742,PUT01_N237.25_2,Utrecht,902648158.0,45346479.0,1420.9285714285713
"(45226448, 45228890, 0)",4.642985932939673e-05,PUT01_N237.33_0,Utrecht,45226448.0,45228890.0,1190.857142857143
"(2006497074, 621136158, 0)",0.00022127417816399079,PUT01_N237.33_2,Utrecht,2006497074.0,621136158.0,1551.357142857143
"(3270131794, 45345948, 0)",0.00020215104362146733,PUT01_N237.47_0,Utrecht,3270131794.0,45345948.0,773.1428571428571
"(45439844, 45434585, 0)",0.001272317958303024,PUT01_N238.07_0,Utrecht,45439844.0,45434585.0,1530.0
"(45434585, 45440262, 0)",0.007398729699447706,PUT01_N238.07_1,Utrecht,45434585.0,45440262.0,1182.142857142857
"(4081680940, 368334874, 0)",0.0006822971683214961,PUT01_N238.11_0,Utrecht,4081680940.0,368334874.0,1645.142857142857
"(4081680940, 368334874, 0)",0.0005476719217031062,PUT01_N238.11_1,Utrecht,4081680940.0,368334874.0,1869.857142857143
"(45296224, 1127707966, 0)",1.8031896507881908,PUT01_N238.15_0,Utrecht,45296224.0,1127707966.0,2135.5714285714284
"(1143785603, 1676032475, 0)",0.00010413467744618859,PUT01_N238.17_0,Utrecht,1143785603.0,1676032475.0,2605.5
"(45439844, 45434585, 0)",0.00037049927440689916,PUT01_N238.19_0,Utrecht,45439844.0,45434585.0,
"(45434585, 45440262, 0)",0.0003474213606492517,PUT01_N238.19_1,Utrecht,45434585.0,45440262.0,
"(45511624, 196459407, 0)",0.007593133122310213,PUT01_N401.07_0,Utrecht,45511624.0,196459407.0,1885.7142857142858
"(45511624, 196459407, 0)",0.007569156403530321,PUT01_N401.07_1,Utrecht,45511624.0,196459407.0,782.9285714285714
"(196459839, 251063811, 0)",0.00014659867625134922,PUT01_N401.13_0,Utrecht,196459839.0,251063811.0,1797.642857142857
"(60207096, 196459913, 0)",0.0001570916323641856,PUT01_N401.13_1,Utrecht,60207096.0,196459913.0,788.8571428571429
"(45755612, 45767787, 0)",0.0008560873192526263,PUT01_N402.05_0,Utrecht,45755612.0,45767787.0,509.57142857142856
"(45755612, 45767787, 0)",0.0008560873192526263,PUT01_N402.05_1,Utrecht,45755612.0,45767787.0,937.3571428571429
"(45486442, 45505237, 0)",0.00019499400017977474,PUT01_N402.19_0,Utrecht,45486442.0,45505237.0,745.2857142857143
"(45486442, 45505237, 0)",0.00018888370487048616,PUT01_N402.19_1,Utrecht,45486442.0,45505237.0,828.4285714285714
"(2372928640, 1472517740, 0)",1.819140015973765e-05,PUT01_N402.27_0,Utrecht,2372928640.0,1472517740.0,317.92857142857144
"(1472517740, 2372928640, 0)",1.7970173619113287e-05,PUT01_N402.27_1,Utrecht,1472517740.0,2372928640.0,633.9285714285714
"(3283246517, 45702410, 0)",0.0004430098727288155,PUT01_N403.03_1,Utrecht,3283246517.0,45702410.0,383.0
"(45312678, 45297999, 0)",0.001956870635352167,PUT01_N405.09_0,Utrecht,45312678.0,45297999.0,587.6428571428571
"(45025454, 45013610, 0)",5.6192553422402753e-05,PUT01_N408.03_0,Utrecht,45025454.0,45013610.0,3244.6428571428573
"(45013210, 45025400, 0)",0.0024634888556193863,PUT01_N408.03_3,Utrecht,45013210.0,45025400.0,2500.3571428571427
"(297068644, 45000222, 0)",0.0004085047164717848,PUT01_N409.01_0,Utrecht,297068644.0,45000222.0,1273.4285714285713
"(45000222, 297068644, 0)",0.00040991213269141614,PUT01_N409.01_2,Utrecht,45000222.0,297068644.0,1468.142857142857
"(1891626016, 44983567, 0)",0.0007103367799794769,PUT01_N410.03_0,Utrecht,1891626016.0,44983567.0,511.7857142857143
"(45085016, 45085488, 0)",0.000191774692825646,PUT01_N411.07_0,Utrecht,45085016.0,45085488.0,690.0714285714286
"(45085488, 45085016, 0)",0.004672255305017546,PUT01_N411.07_1,Utrecht,45085488.0,45085016.0,1290.7857142857142
"(45085016, 45085488, 0)",0.00041866866299833995,PUT01_N411.09_1,Utrecht,45085016.0,45085488.0,
"(45206299, 45218489, 0)",9.201980903198804e-05,PUT01_N412.01_0,Utrecht,45206299.0,45218489.0,2843.214285714286
"(45218519, 2418791402, 0)",0.00010531742924522554,PUT01_N412.01_2,Utrecht,45218519.0,2418791402.0,1893.5714285714287
"(45366168, 45358957, 0)",0.00041264569798514516,PUT01_N413.09_0,Utrecht,45366168.0,45358957.0,988.5
"(314194719, 3116323279, 0)",1.9280021921187414,PUT01_N413.19_0,Utrecht,314194719.0,3116323279.0,820.3571428571429
"(3116323279, 314194719, 0)",1.9290551272430065,PUT01_N413.19_1,Utrecht,3116323279.0,314194719.0,1479.857142857143
"(302366353, 45764033, 0)",2.9163709370995397e-05,PUT01_N414.01_0,Utrecht,302366353.0,45764033.0,1783.142857142857
"(45764487, 302366269, 0)",1.87797735498566e-05,PUT01_N414.01_1,Utrecht,45764487.0,302366269.0,1235.9285714285713
"(45793983, 45797462, 0)",0.0027290740962106173,PUT01_N414.17_0,Utrecht,45793983.0,45797462.0,750.2142857142857
"(45793983, 45797462, 0)",0.0032188832338464297,PUT01_N414.17_1,Utrecht,45793983.0,45797462.0,1463.4285714285713
"(45508216, 260893174, 0)",0.006595977434513735,PUT01_N417.03_0,Utrecht,45508216.0,260893174.0,914.0714285714286
"(45508216, 260893174, 0)",0.006688496753460015,PUT01_N417.03_1,Utrecht,45508216.0,260893174.0,1487.2857142857142
"(45566916, 45558036, 0)",0.0003797452070843963,PUT01_N417.11_0,Utrecht,45566916.0,45558036.0,748.0
"(45558036, 45566916, 0)",0.00039301603240426384,PUT01_N417.11_1,Utrecht,45558036.0,45566916.0,1015.1428571428571
"(762628189, 762628202, 0)",0.00044517649603360144,PUT01_N419.05_0,Utrecht,762628189.0,762628202.0,605.2142857142857
